,type,entry_time,entry_price,stop_loss,exit_time,exit_price,profit
0,long,2025-12-09 15:55:00+00:00,624.64501953125,622.2493061198296,2025-12-09 16:40:00+00:00,624.4000244140625,-0.000392214953336778
1,long,2025-12-10 19:50:00+00:00,627.1950073242188,622.665561367896,2025-12-10 20:55:00+00:00,627.5399780273438,0.0005500214432457571
2,long,2025-12-11 15:15:00+00:00,622.125,619.1220022251171,2025-12-11 15:40:00+00:00,621.3900146484375,-0.0011814110533453887
3,long,2025-12-11 17:15:00+00:00,622.4299926757812,619.5198038018776,2025-12-11 17:55:00+00:00,622.6500244140625,0.00035350439546678907
4,short,2025-12-12 19:05:00+00:00,614.75,617.8649562036311,2025-12-12 19:50:00+00:00,614.4860229492188,0.0004294055319743798
5,short,2025-12-15 16:40:00+00:00,611.8099975585938,614.7467367875811,2025-12-15 16:50:00+00:00,612.8499755859375,-0.0016998382365338025
6,short,2025-12-15 20:40:00+00:00,610.89501953125,613.4177296827494,2025-12-16 14:45:00+00:00,610.3400268554688,0.0009084910795427751
7,short,2025-12-16 17:50:00+00:00,608.3298950195312,610.7941042201677,2025-12-16 18:30:00+00:00,608.8200073242188,-0.0008056686161572979
8,short,2025-12-16 19:15:00+00:00,608.260009765625,610.6181961066068,2025-12-16 19:25:00+00:00,609.5349731445312,-0.002096082856733454
9,short,2025-12-17 14:40:00+00:00,610.5999755859375,613.2929349081506,2025-12-17 15:20:00+00:00,610.6900024414062,-0.0001474399919232872
10,short,2025-12-18 17:10:00+00:00,608.6799926757812,611.5077671754319,2025-12-18 17:30:00+00:00,609.7999267578125,-0.0018399390410517283
11,short,2025-12-18 19:40:00+00:00,608.8499755859375,611.5780769855407,2025-12-18 20:05:00+00:00,609.3087768554688,-0.0007535538932882678
12,long,2025-12-19 14:55:00+00:00,616.6500244140625,613.7076657315232,2025-12-19 15:20:00+00:00,615.4400024414062,-0.0019622507496144287
13,long,2025-12-19 16:30:00+00:00,616.4500122070312,614.060469464859,2025-12-19 16:40:00+00:00,615.9500122070312,-0.000811095774351413
14,long,2025-12-19 17:10:00+00:00,616.4000244140625,614.1272142779537,2025-12-19 18:20:00+00:00,616.8300170898438,0.000697587051833738
15,long,2025-12-23 14:30:00+00:00,619.6500244140625,618.5038401692708,2025-12-23 14:50:00+00:00,619.5800170898438,-0.00011297881297583829
16,long,2025-12-23 16:15:00+00:00,620.5050048828125,618.3425867004083,2025-12-23 17:30:00+00:00,620.9100952148438,0.0006528397496290214
17,long,2025-12-24 16:20:00+00:00,623.3800048828125,621.2497430065682,2025-12-24 17:15:00+00:00,623.7449951171875,0.0005855019915879617
18,long,2025-12-29 19:45:00+00:00,621.1699829101562,618.8280619583268,2025-12-29 20:25:00+00:00,621.1099853515625,-9.658798757896166e-05
19,long,2025-12-30 16:20:00+00:00,621.9149780273438,619.5937856312811,2025-12-30 16:35:00+00:00,620.9899291992188,-0.0014874200828209163
20,short,2025-12-31 20:00:00+00:00,615.760009765625,619.1038562918808,2026-01-02 14:30:00+00:00,619.89501953125,-0.0067152944329705614
21,short,2026-01-02 15:15:00+00:00,617.4598999023438,621.3102955179194,2026-01-02 15:40:00+00:00,617.6099853515625,-0.00024306914383021022
22,long,2026-01-05 15:20:00+00:00,619.719970703125,617.1976695511419,2026-01-05 15:40:00+00:00,619.2100219726562,-0.0008228696097854807
23,long,2026-01-06 14:50:00+00:00,621.47998046875,618.7834445275637,2026-01-06 15:40:00+00:00,621.5,3.221267277974153e-05
24,long,2026-01-06 17:30:00+00:00,622.1749877929688,619.6123943948784,2026-01-06 18:25:00+00:00,622.1400146484375,-5.621110654947681e-05
25,long,2026-01-09 15:20:00+00:00,623.469970703125,620.1536484591484,2026-01-09 15:40:00+00:00,623.010009765625,-0.0007377435307449917
26,long,2026-01-13 16:45:00+00:00,628.3200073242188,625.4665940840607,2026-01-13 17:15:00+00:00,627.4500122070312,-0.0013846369796379485
27,short,2026-01-14 14:55:00+00:00,618.5399780273438,622.1874403923533,2026-01-14 15:10:00+00:00,620.6300048828125,-0.0033789681018424915
28,short,2026-01-14 15:30:00+00:00,618.7000122070312,621.3940565278706,2026-01-14 16:20:00+00:00,617.97998046875,0.0011637816778324402
29,long,2026-01-14 20:35:00+00:00,619.4500122070312,616.5591301550743,2026-01-14 20:45:00+00:00,618.1199951171875,-0.0021470934920237513
30,long,2026-01-15 17:05:00+00:00,626.9099731445312,624.572064026532,2026-01-15 17:10:00+00:00,626.25,-0.0010527399033403097
31,long,2026-01-16 16:35:00+00:00,622.0900268554688,619.8057563402344,2026-01-16 16:55:00+00:00,621.8200073242188,-0.00043405217829144545
32,short,2026-01-20 14:30:00+00:00,613.02001953125,613.3576081542968,2026-01-20 14:50:00+00:00,612.656982421875,0.0005922108541456751
33,short,2026-01-20 17:45:00+00:00,611.18798828125,614.3630383583168,2026-01-20 19:50:00+00:00,608.864990234375,0.003800791395471646
34,short,2026-01-21 16:55:00+00:00,610.302001953125,613.6472375647393,2026-01-21 17:50:00+00:00,610.530029296875,-0.00037363033878350923
35,long,2026-01-22 16:20:00+00:00,621.010009765625,618.4349835975511,2026-01-22 16:55:00+00:00,620.9201049804688,-0.00014477187765488822
36,long,2026-01-23 15:00:00+00:00,622.2098999023438,618.7777119898362,2026-01-23 16:25:00+00:00,624.090087890625,0.0030217905381710363
37,long,2026-01-26 15:00:00+00:00,625.344970703125,622.9657759130332,2026-01-26 15:40:00+00:00,625.3300170898438,-2.3912582625293148e-05
38,long,2026-01-27 14:55:00+00:00,630.5599975585938,627.6092198585388,2026-01-27 16:50:00+00:00,631.4299926757812,0.0013797182196078925
39,long,2026-01-29 17:15:00+00:00,624.905029296875,622.4542141809492,2026-01-29 17:50:00+00:00,623.6300048828125,-0.002040349099921824
40,long,2026-01-29 18:05:00+00:00,625.3300170898438,622.8142093058964,2026-01-29 18:55:00+00:00,625.5700073242188,0.0003837817277537144
41,short,2026-02-03 14:50:00+00:00,623.0900268554688,627.0810501564533,2026-02-03 15:45:00+00:00,620.030029296875,0.0049110039106813426
42,short,2026-02-04 15:00:00+00:00,609.3099975585938,613.636762263801,2026-02-04 15:20:00+00:00,612.0499877929688,-0.004496873915336522
43,short,2026-02-04 15:55:00+00:00,609.3900146484375,612.7864535928489,2026-02-04 16:25:00+00:00,608.8599853515625,0.0008697702360298414
44,short,2026-02-05 14:30:00+00:00,601.2100219726562,601.1398824462891,2026-02-05 14:35:00+00:00,603.3499755859375,-0.003559411079442348
45,short,2026-02-05 15:05:00+00:00,597.9000244140625,602.1394987873063,2026-02-05 15:35:00+00:00,597.739990234375,0.0002676604334384035
46,short,2026-02-05 18:50:00+00:00,597.9600219726562,600.2929394007247,2026-02-05 19:00:00+00:00,599.1300048828125,-0.001956623966760359
47,short,2026-02-05 19:50:00+00:00,598.1799926757812,600.7254155166968,2026-02-05 20:00:00+00:00,599.4434204101562,-0.0021121196794353313
