timestamp,open,high,low,close,volume
2026-02-06 17:00:00,2036.45,2089.55,2028.58,2068.61,397.75414579
2026-02-06 18:00:00,2067.4,2069.1,2031.07,2045.34,195.48364011
2026-02-06 19:00:00,2044.93,2071.32,2034.73,2066.48,136.54646841
2026-02-06 20:00:00,2065.79,2093.25,2044.58,2055.98,294.36443803
2026-02-06 21:00:00,2054.86,2060.49,2042.28,2053.36,100.59082836
2026-02-06 22:00:00,2054.32,2089.13,2048.88,2072.55,193.47367593
2026-02-06 23:00:00,2074.91,2087.37,2051.7,2064.27,78.45004272
2026-02-07 00:00:00,2063.59,2063.59,2038.05,2041.97,88.90515591
2026-02-07 01:00:00,2043.65,2065.21,2032.89,2065.21,109.30310982
2026-02-07 02:00:00,2061.88,2063.84,2049.23,2056.92,54.98617408
2026-02-07 03:00:00,2059.53,2085.58,2059.43,2079.62,204.70693455
2026-02-07 04:00:00,2080.88,2118.78,2080.14,2087.65,148.17325531
2026-02-07 05:00:00,2087.61,2102.81,2078.64,2080.61,68.98494295
2026-02-07 06:00:00,2083.84,2092.83,2048.05,2050.19,232.58481658
2026-02-07 07:00:00,2047.84,2056.05,1996.52,2028.45,209.94203975
2026-02-07 08:00:00,2027.3,2030.98,2016.34,2020.79,66.12277517
2026-02-07 09:00:00,2019.62,2028.49,2006.88,2012.61,56.65925305
2026-02-07 10:00:00,2014.58,2019.13,2000.61,2011.69,44.94728809
2026-02-07 11:00:00,2011.03,2021.6,2007.97,2018.92,73.72015087
2026-02-07 12:00:00,2019.1,2075.04,2017.13,2042.63,247.66375305
2026-02-07 13:00:00,2041.95,2050.12,2028.84,2040.67,84.7968274
2026-02-07 14:00:00,2041.71,2048.57,2012.76,2021.58,254.63259802
2026-02-07 15:00:00,2020.57,2062.21,2014.65,2052.41,185.37305824
2026-02-07 16:00:00,2052.85,2123.48,2011.67,2050.17,2883.55606489
2026-02-07 17:00:00,2050.79,2072.35,2034.42,2060.3,83.51143727
2026-02-07 18:00:00,2060.99,2109.39,2059.68,2097.29,184.96633535
2026-02-07 19:00:00,2097.34,2100.49,2085.3,2089.97,40.45411457
2026-02-07 20:00:00,2091.64,2112.7,2085.53,2105.2,123.85050898
2026-02-07 21:00:00,2105.35,2109.52,2098.36,2100.45,86.04651909
2026-02-07 22:00:00,2100.83,2106.99,2088.44,2088.44,29.97102742
2026-02-07 23:00:00,2090.14,2095.0,2074.22,2087.13,84.66369432
2026-02-08 00:00:00,2087.71,2093.56,2076.97,2083.82,40.43214876
2026-02-08 01:00:00,2084.78,2096.43,2083.29,2094.53,18.89431457
2026-02-08 02:00:00,2096.42,2106.65,2083.49,2087.18,95.29666574
2026-02-08 03:00:00,2089.06,2092.9,2077.9,2077.99,45.77317762
2026-02-08 04:00:00,2079.2,2088.98,2066.94,2088.98,400.26701144
2026-02-08 05:00:00,2087.73,2087.73,2080.29,2085.52,41.39091436
2026-02-08 06:00:00,2084.89,2088.44,2078.87,2079.72,9.19002128
2026-02-08 07:00:00,2079.88,2081.76,2068.94,2081.38,85.7847813
2026-02-08 08:00:00,2084.01,2123.49,2077.97,2115.92,254.09876184
2026-02-08 09:00:00,2116.09,2121.77,2096.77,2103.44,50.10707783
2026-02-08 10:00:00,2100.93,2113.06,2085.0,2095.93,81.69619346
2026-02-08 11:00:00,2096.37,2136.47,2096.37,2129.94,93.22316697
2026-02-08 12:00:00,2132.77,2144.61,2126.13,2133.23,65.83955091
2026-02-08 13:00:00,2131.41,2139.96,2118.84,2124.66,306.43323728
2026-02-08 14:00:00,2126.86,2128.04,2117.6,2128.04,53.92105754
2026-02-08 15:00:00,2129.13,2129.89,2098.24,2109.58,192.66416552
2026-02-08 16:00:00,2108.72,2115.29,2073.37,2080.79,67.05750004
2026-02-08 17:00:00,2080.8,2098.84,2080.32,2091.65,13.79088806
2026-02-08 18:00:00,2092.38,2121.0,2092.15,2109.63,144.96099368
2026-02-08 19:00:00,2109.48,2127.76,2109.38,2127.15,23.77704923
2026-02-08 20:00:00,2127.14,2127.14,2102.63,2104.05,53.54372812
2026-02-08 21:00:00,2104.81,2113.74,2090.09,2094.04,53.10951511
2026-02-08 22:00:00,2093.91,2111.37,2093.91,2107.9,256.15694755
2026-02-08 23:00:00,2108.34,2150.96,2073.33,2088.37,292.9675419
2026-02-09 00:00:00,2089.91,2095.72,2078.32,2085.83,49.54343779
2026-02-09 01:00:00,2084.47,2099.49,2055.36,2071.63,671.40404684
2026-02-09 02:00:00,2071.02,2094.05,2066.04,2080.54,90.89595298
2026-02-09 03:00:00,2081.5,2102.87,2081.5,2099.5,51.12176974
2026-02-09 04:00:00,2100.18,2101.89,2087.86,2090.83,38.62210207
2026-02-09 05:00:00,2090.19,2096.5,2084.94,2096.5,16.85685073
2026-02-09 06:00:00,2096.1,2096.1,2072.51,2080.97,95.53232402
2026-02-09 07:00:00,2081.46,2086.29,2065.7,2065.81,169.73688592
2026-02-09 08:00:00,2065.9,2069.46,2035.62,2050.81,154.60056097
2026-02-09 09:00:00,2049.8,2056.2,2036.16,2041.46,48.24471744
2026-02-09 10:00:00,2041.79,2046.64,2013.98,2023.31,765.17784812
2026-02-09 11:00:00,2022.85,2036.62,2021.59,2027.08,78.32044669
2026-02-09 12:00:00,2028.46,2038.37,2027.85,2035.11,32.11878502
2026-02-09 13:00:00,2035.81,2050.25,2024.06,2024.06,50.09762678
2026-02-09 14:00:00,2022.82,2049.1,2010.0,2043.05,454.32769038
2026-02-09 15:00:00,2043.82,2073.19,2033.84,2062.59,128.87336076
2026-02-09 16:00:00,2061.68,2109.51,2048.78,2090.96,221.69048854
2026-02-09 17:00:00,2091.38,2136.09,2078.21,2127.88,324.69511713
2026-02-09 18:00:00,2127.31,2142.56,2110.36,2129.48,106.47199334
2026-02-09 19:00:00,2130.57,2136.53,2119.67,2128.55,159.90552136
2026-02-09 20:00:00,2131.55,2146.48,2119.13,2126.83,76.89689206
2026-02-09 21:00:00,2125.6,2127.9,2090.74,2124.15,98.92588151
2026-02-09 22:00:00,2122.52,2124.63,2111.49,2113.19,102.26323862
2026-02-09 23:00:00,2115.01,2121.0,2102.46,2102.46,528.87381305
2026-02-10 00:00:00,2105.17,2111.82,2096.9,2097.16,39.72557986
2026-02-10 01:00:00,2096.68,2123.66,2096.68,2116.85,58.60202276
2026-02-10 02:00:00,2117.65,2121.55,2102.65,2106.85,11.32675101
2026-02-10 03:00:00,2108.21,2110.57,2054.02,2065.61,460.11237836
2026-02-10 04:00:00,2065.07,2074.4,2063.85,2070.76,68.68360675
2026-02-10 05:00:00,2070.72,2071.21,2046.06,2053.75,127.94801911
2026-02-10 06:00:00,2053.1,2057.04,1998.45,2007.42,410.24683709
2026-02-10 07:00:00,2008.69,2018.91,2000.93,2007.47,87.04543989
2026-02-10 08:00:00,2007.81,2017.42,1991.46,2014.42,83.8613346
2026-02-10 09:00:00,2014.95,2029.48,2010.74,2014.68,154.41459755
2026-02-10 10:00:00,2016.24,2020.19,2011.33,2014.88,41.68469961
2026-02-10 11:00:00,2014.44,2021.44,2002.28,2003.23,50.56716049
2026-02-10 12:00:00,2003.46,2016.7,2003.46,2008.97,75.22894491
2026-02-10 13:00:00,2008.39,2027.28,2000.19,2021.95,103.21308058
2026-02-10 14:00:00,2022.71,2038.91,1989.57,2011.62,156.60476612
2026-02-10 15:00:00,2010.39,2029.37,2005.09,2024.72,91.23734033
2026-02-10 16:00:00,2023.07,2037.15,2007.61,2027.35,83.04546818
2026-02-10 17:00:00,2027.25,2046.22,2020.5,2040.05,28.28053607
2026-02-10 18:00:00,2040.56,2042.22,1997.33,2009.74,133.66188115
2026-02-10 19:00:00,2009.64,2024.73,2005.01,2017.99,41.94940345
2026-02-10 20:00:00,2018.36,2020.0,2005.28,2011.55,17.63419318
2026-02-10 21:00:00,2011.72,2015.94,1998.45,2007.95,329.54947791
2026-02-10 22:00:00,2008.99,2019.77,2007.99,2017.2,14.26241511
2026-02-10 23:00:00,2017.98,2021.31,2012.74,2020.65,17.46518754
2026-02-11 00:00:00,2022.72,2029.18,2020.94,2027.4,38.27536177
2026-02-11 01:00:00,2025.67,2030.1,2017.83,2024.34,21.88173166
2026-02-11 02:00:00,2024.87,2030.97,2015.44,2017.52,54.58612077
2026-02-11 03:00:00,2018.11,2020.41,1998.69,2009.75,128.51792048
2026-02-11 04:00:00,2009.94,2010.53,1963.96,1971.65,652.16668037
2026-02-11 05:00:00,1972.2,1980.92,1972.2,1975.1,365.33704667
2026-02-11 06:00:00,1974.75,1976.74,1940.43,1950.16,243.04579961
2026-02-11 07:00:00,1948.81,1956.77,1946.25,1952.67,50.52471703
2026-02-11 08:00:00,1951.11,1952.09,1935.0,1950.77,42.28245549
2026-02-11 09:00:00,1950.31,1954.24,1943.83,1946.57,38.5789143
2026-02-11 10:00:00,1947.38,1947.38,1932.86,1938.11,465.11551706
2026-02-11 11:00:00,1939.96,1956.13,1937.79,1953.8,49.99220011
2026-02-11 12:00:00,1953.85,1966.26,1949.51,1953.04,95.63280874
2026-02-11 13:00:00,1952.47,1969.36,1943.61,1960.68,120.97372889
2026-02-11 14:00:00,1960.95,2014.87,1938.68,1943.29,505.25084386
2026-02-11 15:00:00,1943.73,1947.12,1892.72,1928.95,972.23743187
2026-02-11 16:00:00,1929.45,1955.46,1911.31,1915.89,288.79428905
2026-02-11 17:00:00,1915.76,1942.34,1909.89,1931.7,116.02812676
2026-02-11 18:00:00,1930.49,1948.59,1917.37,1941.57,111.53523318
2026-02-11 19:00:00,1944.17,1958.84,1939.23,1953.87,169.44080882
