,type,entry_time,entry_price,stop_loss,exit_time,exit_price,profit
0,long,2025-12-16 08:05:00+00:00,1.3384909629821775,1.3342240900278095,2025-12-16 08:30:00+00:00,1.3382940292358398,-0.0001471311736755378
1,long,2025-12-17 15:15:00+00:00,1.3377389907836914,1.3332170848846436,2025-12-17 16:25:00+00:00,1.339136242866516,0.0010444878204573591
2,short,2025-12-18 09:20:00+00:00,1.3344542980194092,1.3390526872515676,2025-12-18 09:50:00+00:00,1.334988713264465,-0.0004004747452566243
3,long,2025-12-22 07:40:00+00:00,1.341813564300537,1.3373268622398375,2025-12-22 08:10:00+00:00,1.3411117792129517,-0.0005230123664395038
4,long,2025-12-23 08:05:00+00:00,1.3509862422943115,1.3463938821554184,2025-12-23 08:45:00+00:00,1.350621223449707,-0.00027018694430566454
5,long,2025-12-23 19:10:00+00:00,1.349727988243103,1.3455188751935956,2025-12-23 19:35:00+00:00,1.34916353225708,-0.0004181998083611522
6,long,2025-12-26 13:30:00+00:00,1.3519543409347534,1.3470990106105802,2025-12-26 14:25:00+00:00,1.3515887260437012,-0.00027043434824837106
7,short,2025-12-31 08:55:00+00:00,1.3430570363998413,1.3477993770718573,2025-12-31 09:20:00+00:00,1.343652606010437,-0.00044344327489781763
8,short,2025-12-31 14:55:00+00:00,1.343418002128601,1.3477339734792708,2025-12-31 15:35:00+00:00,1.3422638177871704,0.0008591401481905836
9,long,2026-01-02 15:35:00+00:00,1.3484903573989868,1.3440368074655533,2026-01-02 16:35:00+00:00,1.3487086296081543,0.00016186412306906753
10,short,2026-01-05 03:30:00+00:00,1.341525673866272,1.3457652124643324,2026-01-05 04:15:00+00:00,1.342029690742493,-0.00037570423439482184
11,long,2026-01-05 10:15:00+00:00,1.3456594944000244,1.340719078683853,2026-01-05 11:45:00+00:00,1.3461486101150513,0.00036347658308979016
12,short,2026-01-05 13:10:00+00:00,1.3442305326461792,1.34885961881876,2026-01-05 13:50:00+00:00,1.3442305326461792,0.0
13,short,2026-01-07 16:10:00+00:00,1.3470735549926758,1.3514966957330705,2026-01-07 17:00:00+00:00,1.3477634191513062,-0.0005121206307358042
14,short,2026-01-08 13:50:00+00:00,1.3416695594787598,1.346548311638832,2026-01-08 14:30:00+00:00,1.3425521850585938,-0.0006578561566060166
15,short,2026-01-09 14:45:00+00:00,1.3408960103988647,1.3453526579976083,2026-01-09 15:25:00+00:00,1.3406623601913452,0.0001742493121819561
16,short,2026-01-13 15:20:00+00:00,1.3442305326461792,1.348963341236115,2026-01-13 15:50:00+00:00,1.3444474935531616,-0.00016140156149802997
17,short,2026-01-14 12:30:00+00:00,1.344935655593872,1.3476246250748636,2026-01-14 12:55:00+00:00,1.3451346158981323,-0.00014793295384261387
18,short,2026-01-15 13:20:00+00:00,1.3392080068588257,1.3437738818049432,2026-01-15 14:10:00+00:00,1.3380612134933472,0.0008563220646868536
19,short,2026-01-16 15:30:00+00:00,1.3379179239273071,1.3424674702763557,2026-01-16 16:00:00+00:00,1.338401436805725,-0.00036139203292730486
20,long,2026-01-20 07:35:00+00:00,1.3473820686340332,1.3413896936893464,2026-01-20 08:45:00+00:00,1.3480359315872192,0.00048528399509496
21,short,2026-01-21 09:40:00+00:00,1.341579556465149,1.3463629586577415,2026-01-21 11:25:00+00:00,1.341381549835205,0.00014759216402012264
22,long,2026-01-21 14:40:00+00:00,1.345152735710144,1.3405220510244371,2026-01-21 15:15:00+00:00,1.344085931777954,-0.0007930727149930268
23,short,2026-01-22 08:35:00+00:00,1.3412376642227173,1.3454652016282085,2026-01-22 08:55:00+00:00,1.3419936895370483,-0.0005636773664339283
24,long,2026-01-22 09:35:00+00:00,1.344212532043457,1.3398875020384788,2026-01-22 10:10:00+00:00,1.3440499305725098,-0.00012096410877830506
25,short,2026-01-22 11:15:00+00:00,1.3421196937561035,1.346941097509861,2026-01-22 11:45:00+00:00,1.3432193994522097,-0.0008193797477395655
26,long,2026-01-22 15:00:00+00:00,1.3451164960861206,1.3403979941487312,2026-01-22 16:55:00+00:00,1.3489997386932373,0.0028869191764547926
27,long,2026-01-23 09:30:00+00:00,1.351515769958496,1.3469518555402757,2026-01-23 10:45:00+00:00,1.3528870344161987,0.0010146122510614486
28,long,2026-01-23 11:10:00+00:00,1.3529053926467896,1.3502298004627227,2026-01-23 11:15:00+00:00,1.3524296283721924,-0.0003516611561924481
29,long,2026-01-23 15:20:00+00:00,1.3549952507019043,1.350561800575256,2026-01-23 18:05:00+00:00,1.3602666854858398,0.003890371409940277
